,,,,age,sex,race,eth
2000.0,17.0,369100.0,17,15,0,3,0
2000.0,17.0,369100.0,18,15,1,0,0
2000.0,17.0,369100.0,19,16,0,5,1
2000.0,17.0,369100.0,20,17,0,0,0
2000.0,17.0,369100.0,21,17,1,0,0
2000.0,17.0,369100.0,22,18,0,0,0
2000.0,17.0,369100.0,23,18,1,3,0
2000.0,17.0,369100.0,24,18,1,5,1
2000.0,17.0,369100.0,25,18,1,8,0
2005.0,5.0,650300.0,0,1,0,0,0
2005.0,5.0,650300.0,1,2,0,5,0
2005.0,5.0,650300.0,2,2,1,0,0
2005.0,5.0,650300.0,3,4,1,1,0
2005.0,5.0,650300.0,4,8,1,5,0
2005.0,5.0,650300.0,5,10,1,1,0
2005.0,5.0,650300.0,6,13,1,0,0
2005.0,5.0,650300.0,7,14,0,0,0
2005.0,5.0,650300.0,8,17,1,0,0
2005.0,5.0,650300.0,9,18,0,0,1
2005.0,5.0,650300.0,10,18,0,5,0
2005.0,5.0,650300.0,11,18,1,0,0
2005.0,5.0,650300.0,12,18,1,14,0
2020.0,21.0,408101.0,0,0,0,0,0
2020.0,21.0,408101.0,1,2,0,0,0
2020.0,21.0,408101.0,2,2,1,0,0
2020.0,21.0,408101.0,3,4,0,0,0
2020.0,21.0,408101.0,4,6,0,0,0
2020.0,21.0,408101.0,5,8,0,0,0
2020.0,21.0,408101.0,6,8,1,0,0
2020.0,21.0,408101.0,7,11,0,0,0
2020.0,21.0,408101.0,8,14,1,0,0
2020.0,21.0,408101.0,9,16,0,0,0
2020.0,21.0,408101.0,10,16,1,0,0
2020.0,21.0,408101.0,11,17,1,0,0
2020.0,21.0,408101.0,12,18,0,0,0
2020.0,21.0,408101.0,13,18,0,21,0
2020.0,21.0,408101.0,14,18,1,0,1
2026.0,21.0,403500.0,0,1,1,0,0
2026.0,21.0,403500.0,1,2,1,29,0
2026.0,21.0,403500.0,2,3,1,3,0
2026.0,21.0,403500.0,3,5,0,0,0
2026.0,21.0,403500.0,4,6,0,3,0
2026.0,21.0,403500.0,5,6,1,0,0
2026.0,21.0,403500.0,6,8,0,3,0
2026.0,21.0,403500.0,7,8,1,3,0
2026.0,21.0,403500.0,8,9,0,8,0
2026.0,21.0,403500.0,9,10,1,0,0
2026.0,21.0,403500.0,10,11,1,0,0
2026.0,21.0,403500.0,11,13,0,0,0
2026.0,21.0,403500.0,12,13,1,0,0
2026.0,21.0,403500.0,13,15,0,3,0
2026.0,21.0,403500.0,14,15,1,0,0
2026.0,21.0,403500.0,15,16,1,0,0
2026.0,21.0,403500.0,16,16,1,29,0
2026.0,21.0,403500.0,17,18,0,0,0
2026.0,21.0,403500.0,18,18,0,5,1
2026.0,21.0,403500.0,19,18,1,3,0
2026.0,21.0,403500.0,20,18,1,8,0
2026.0,21.0,403500.0,21,18,1,19,0
1002.0,13.0,802200.0,0,0,0,5,1
1002.0,13.0,802200.0,1,0,1,1,0
1002.0,13.0,802200.0,2,1,0,5,1
1002.0,13.0,802200.0,3,2,0,1,1
1002.0,13.0,802200.0,4,3,1,0,1
1002.0,13.0,802200.0,5,4,0,5,1
1002.0,13.0,802200.0,6,4,0,14,1
1002.0,13.0,802200.0,7,4,1,5,1
1002.0,13.0,802200.0,8,6,0,5,1
1002.0,13.0,802200.0,9,7,1,1,0
1002.0,13.0,802200.0,10,9,1,1,0
1002.0,13.0,802200.0,11,10,1,1,0
1002.0,13.0,802200.0,12,12,0,5,1
1002.0,13.0,802200.0,13,14,0,5,1
1002.0,13.0,802200.0,14,15,1,5,1
1002.0,13.0,802200.0,15,16,0,0,1
1002.0,13.0,802200.0,16,16,1,1,0
1002.0,13.0,802200.0,17,17,0,5,1
1002.0,13.0,802200.0,18,17,1,0,1
1002.0,13.0,802200.0,19,18,0,0,1
1002.0,13.0,802200.0,20,18,0,1,0
1002.0,13.0,802200.0,21,18,0,5,1
1002.0,13.0,802200.0,22,18,1,0,0
1002.0,13.0,802200.0,23,18,1,11,0
1002.0,13.0,802200.0,24,18,1,14,0
3011.0,25.0,51101.0,0,0,1,0,1
3011.0,25.0,51101.0,1,2,1,0,0
3011.0,25.0,51101.0,2,3,0,0,0
3011.0,25.0,51101.0,3,3,1,0,0
3011.0,25.0,51101.0,4,6,0,0,1
3011.0,25.0,51101.0,5,7,1,0,0
3011.0,25.0,51101.0,6,9,0,0,0
3011.0,25.0,51101.0,7,9,1,0,1
3011.0,25.0,51101.0,8,11,1,0,0
3011.0,25.0,51101.0,9,13,0,0,1
3011.0,25.0,51101.0,10,14,0,10,0
3011.0,25.0,51101.0,11,15,0,0,1
3011.0,25.0,51101.0,12,16,1,29,0
3011.0,25.0,51101.0,13,17,0,0,1
3011.0,25.0,51101.0,14,17,1,0,1
3011.0,25.0,51101.0,15,18,0,0,0
3011.0,25.0,51101.0,16,18,0,0,1
3011.0,25.0,51101.0,17,18,0,5,1
3011.0,25.0,51101.0,18,18,0,9,0
3011.0,25.0,51101.0,19,18,1,1,0
3003.0,9.0,266100.0,0,2,0,0,0
3003.0,9.0,266100.0,1,2,1,0,0
3003.0,9.0,266100.0,2,7,0,0,0
3003.0,9.0,266100.0,3,7,1,0,0
3003.0,9.0,266100.0,4,9,1,0,0
3003.0,9.0,266100.0,5,10,0,0,0
3003.0,9.0,266100.0,6,11,0,0,0
3003.0,9.0,266100.0,7,11,1,0,0
3003.0,9.0,266100.0,8,12,0,0,0
3003.0,9.0,266100.0,9,12,1,0,0
3003.0,9.0,266100.0,10,13,0,0,0
3003.0,9.0,266100.0,11,13,1,0,0
3003.0,9.0,266100.0,12,14,0,0,0
3003.0,9.0,266100.0,13,16,0,0,0
3003.0,9.0,266100.0,14,16,1,0,0
3003.0,9.0,266100.0,15,17,0,0,0
3003.0,9.0,266100.0,16,18,0,7,0
3003.0,9.0,266100.0,17,18,1,0,0
3021.0,17.0,385100.0,0,2,1,0,0
3021.0,17.0,385100.0,1,3,0,0,0
3021.0,17.0,385100.0,2,4,0,19,1
3021.0,17.0,385100.0,3,9,1,0,0
3021.0,17.0,385100.0,4,12,0,0,0
3021.0,17.0,385100.0,5,12,1,19,1
3021.0,17.0,385100.0,6,16,0,0,0
3021.0,17.0,385100.0,7,16,1,6,0
3021.0,17.0,385100.0,8,17,0,0,0
3021.0,17.0,385100.0,9,17,1,6,0
3021.0,17.0,385100.0,10,18,0,3,0
3021.0,17.0,385100.0,11,18,1,0,0
3021.0,17.0,385100.0,12,18,1,0,1
2006.0,17.0,350104.0,0,0,0,0,0
2006.0,17.0,350104.0,1,4,0,1,0
2006.0,17.0,350104.0,2,8,0,0,0
2006.0,17.0,350104.0,3,10,0,0,1
2006.0,17.0,350104.0,4,12,0,0,0
2006.0,17.0,350104.0,5,15,0,1,0
2006.0,17.0,350104.0,6,18,0,0,0
2006.0,17.0,350104.0,7,18,0,7,0
2006.0,17.0,350104.0,8,18,1,0,1
2006.0,17.0,350104.0,9,18,1,1,0
1002.0,13.0,813404.0,0,2,0,0,0
1002.0,13.0,813404.0,1,3,0,0,0
1002.0,13.0,813404.0,2,5,1,0,0
1002.0,13.0,813404.0,3,6,0,5,1
1002.0,13.0,813404.0,4,8,0,0,0
1002.0,13.0,813404.0,5,9,0,0,0
1002.0,13.0,813404.0,6,9,1,0,0
1002.0,13.0,813404.0,7,12,0,0,0
1002.0,13.0,813404.0,8,15,1,0,0
1002.0,13.0,813404.0,9,16,0,0,0
1002.0,13.0,813404.0,10,17,0,0,0
1002.0,13.0,813404.0,11,18,1,0,0
3036.0,5.0,631300.0,0,0,1,3,0
3036.0,5.0,631300.0,1,1,0,0,0
3036.0,5.0,631300.0,2,5,0,0,0
3036.0,5.0,631300.0,3,8,0,0,0
3036.0,5.0,631300.0,4,9,0,0,0
3036.0,5.0,631300.0,5,12,1,3,1
3036.0,5.0,631300.0,6,13,1,0,0
3036.0,5.0,631300.0,7,14,0,0,0
3036.0,5.0,631300.0,8,15,0,0,0
3036.0,5.0,631300.0,9,15,1,0,0
3036.0,5.0,631300.0,10,16,0,0,0
3036.0,5.0,631300.0,11,16,1,0,0
3036.0,5.0,631300.0,12,17,0,3,1
3036.0,5.0,631300.0,13,18,0,3,0
3036.0,5.0,631300.0,14,18,1,0,0
3036.0,5.0,631300.0,15,18,1,5,0
2052.0,27.0,729200.0,0,4,1,0,0
2052.0,27.0,729200.0,1,7,1,0,0
2052.0,27.0,729200.0,2,7,1,5,0
2052.0,27.0,729200.0,3,8,0,0,0
2052.0,27.0,729200.0,4,10,0,0,1
2052.0,27.0,729200.0,5,10,1,8,0
2052.0,27.0,729200.0,6,11,0,1,0
2052.0,27.0,729200.0,7,11,1,6,0
2052.0,27.0,729200.0,8,13,1,0,0
2052.0,27.0,729200.0,9,15,0,1,0
2052.0,27.0,729200.0,10,15,1,0,0
2052.0,27.0,729200.0,11,18,1,0,0
2052.0,27.0,729200.0,12,18,1,0,1
2052.0,27.0,729200.0,13,18,1,1,0
2052.0,27.0,729200.0,14,18,1,3,0
2052.0,27.0,729200.0,15,18,1,5,0
2052.0,27.0,729200.0,16,18,1,5,1
1014.0,25.0,40200.0,0,0,1,0,0
1014.0,25.0,40200.0,1,1,0,1,1
1014.0,25.0,40200.0,2,2,0,1,0
1014.0,25.0,40200.0,3,2,1,5,1
1014.0,25.0,40200.0,4,3,1,0,0
1014.0,25.0,40200.0,5,4,0,3,0
1014.0,25.0,40200.0,6,4,1,1,0
1014.0,25.0,40200.0,7,4,1,3,0
1014.0,25.0,40200.0,8,5,1,3,0
1014.0,25.0,40200.0,9,6,1,5,1
1014.0,25.0,40200.0,10,7,0,1,1
1014.0,25.0,40200.0,11,7,1,0,0
1014.0,25.0,40200.0,12,8,0,0,0
1014.0,25.0,40200.0,13,8,1,5,1
1014.0,25.0,40200.0,14,9,0,5,0
1014.0,25.0,40200.0,15,9,1,5,0
1014.0,25.0,40200.0,16,10,0,1,1
1014.0,25.0,40200.0,17,10,1,5,1
1014.0,25.0,40200.0,18,11,0,5,1
1014.0,25.0,40200.0,19,14,1,1,1
1014.0,25.0,40200.0,20,15,0,5,0
1014.0,25.0,40200.0,21,15,0,5,1
1014.0,25.0,40200.0,22,15,1,1,0
1014.0,25.0,40200.0,23,16,1,3,0
1014.0,25.0,40200.0,24,18,0,0,1
1014.0,25.0,40200.0,25,18,0,1,0
1014.0,25.0,40200.0,26,18,0,1,1
1014.0,25.0,40200.0,27,18,0,3,0
1014.0,25.0,40200.0,28,18,0,5,1
1014.0,25.0,40200.0,29,18,1,0,0
1014.0,25.0,40200.0,30,18,1,5,0
3004.0,9.0,217300.0,0,0,0,0,0
3004.0,9.0,217300.0,1,1,1,0,0
3004.0,9.0,217300.0,2,2,1,0,0
3004.0,9.0,217300.0,3,6,0,0,0
3004.0,9.0,217300.0,4,6,1,0,0
3004.0,9.0,217300.0,5,7,1,0,0
3004.0,9.0,217300.0,6,8,0,0,0
3004.0,9.0,217300.0,7,8,1,0,0
3004.0,9.0,217300.0,8,9,0,0,0
3004.0,9.0,217300.0,9,11,0,0,0
3004.0,9.0,217300.0,10,12,1,0,0
3004.0,9.0,217300.0,11,13,0,0,0
3004.0,9.0,217300.0,12,16,1,0,0
3004.0,9.0,217300.0,13,18,0,8,0
3004.0,9.0,217300.0,14,18,1,0,0
3004.0,9.0,217300.0,15,18,1,3,0
5003.0,21.0,418002.0,0,0,1,8,0
5003.0,21.0,418002.0,1,2,1,0,0
5003.0,21.0,418002.0,2,3,1,0,0
5003.0,21.0,418002.0,3,5,1,0,0
5003.0,21.0,418002.0,4,6,0,3,0
5003.0,21.0,418002.0,5,9,0,0,0
5003.0,21.0,418002.0,6,11,0,0,1
5003.0,21.0,418002.0,7,11,1,0,0
5003.0,21.0,418002.0,8,12,1,1,0
5003.0,21.0,418002.0,9,13,0,21,0
5003.0,21.0,418002.0,10,13,1,0,0
5003.0,21.0,418002.0,11,15,0,0,1
5003.0,21.0,418002.0,12,15,0,3,0
5003.0,21.0,418002.0,13,16,0,1,0
5003.0,21.0,418002.0,14,16,0,8,0
5003.0,21.0,418002.0,15,16,1,3,0
5003.0,21.0,418002.0,16,18,0,3,0
5003.0,21.0,418002.0,17,18,0,8,0
5003.0,21.0,418002.0,18,18,1,0,0
5003.0,21.0,418002.0,19,18,1,0,1
5003.0,21.0,418002.0,20,18,1,1,0
3011.0,5.0,630300.0,0,0,0,0,0
3011.0,5.0,630300.0,1,0,0,3,0
3011.0,5.0,630300.0,2,0,1,0,0
3011.0,5.0,630300.0,3,1,1,0,0
3011.0,5.0,630300.0,4,2,1,8,0
3011.0,5.0,630300.0,5,3,0,8,0
3011.0,5.0,630300.0,6,3,1,0,0
3011.0,5.0,630300.0,7,4,1,8,0
3011.0,5.0,630300.0,8,5,0,0,0
3011.0,5.0,630300.0,9,9,0,3,0
3011.0,5.0,630300.0,10,9,0,10,1
3011.0,5.0,630300.0,11,10,0,0,0
3011.0,5.0,630300.0,12,10,1,0,0
3011.0,5.0,630300.0,13,11,0,0,0
3011.0,5.0,630300.0,14,12,0,0,0
3011.0,5.0,630300.0,15,12,1,0,0
3011.0,5.0,630300.0,16,14,0,0,0
3011.0,5.0,630300.0,17,17,0,0,0
3011.0,5.0,630300.0,18,18,0,8,0
3011.0,5.0,630300.0,19,18,1,0,0
3011.0,5.0,630300.0,20,18,1,3,0
3006.0,5.0,611202.0,0,2,0,0,0
3006.0,5.0,611202.0,1,3,1,0,0
3006.0,5.0,611202.0,2,5,1,0,0
3006.0,5.0,611202.0,3,6,1,0,0
3006.0,5.0,611202.0,4,9,0,0,0
3006.0,5.0,611202.0,5,11,0,0,0
3006.0,5.0,611202.0,6,12,0,0,0
3006.0,5.0,611202.0,7,15,1,5,0
3006.0,5.0,611202.0,8,16,0,0,0
3006.0,5.0,611202.0,9,17,0,0,0
3006.0,5.0,611202.0,10,18,0,1,0
3006.0,5.0,611202.0,11,18,1,0,0
3006.0,5.0,611202.0,12,18,1,5,0
3014.0,9.0,208101.0,0,2,0,0,0
3014.0,9.0,208101.0,1,3,1,0,0
3014.0,9.0,208101.0,2,6,0,0,0
3014.0,9.0,208101.0,3,6,1,0,0
3014.0,9.0,208101.0,4,7,0,0,0
3014.0,9.0,208101.0,5,9,0,0,0
3014.0,9.0,208101.0,6,9,1,0,0
3014.0,9.0,208101.0,7,13,0,0,0
3014.0,9.0,208101.0,8,13,1,0,0
3014.0,9.0,208101.0,9,14,0,0,0
3014.0,9.0,208101.0,10,15,0,0,0
3014.0,9.0,208101.0,11,15,1,0,0
3014.0,9.0,208101.0,12,16,0,0,0
3014.0,9.0,208101.0,13,18,0,3,0
3014.0,9.0,208101.0,14,18,1,0,0
1096.0,9.0,270100.0,0,5,1,0,0
1096.0,9.0,270100.0,1,6,1,0,0
1096.0,9.0,270100.0,2,7,0,0,0
1096.0,9.0,270100.0,3,7,1,0,0
1096.0,9.0,270100.0,4,9,0,0,0
1096.0,9.0,270100.0,5,9,1,0,0
1096.0,9.0,270100.0,6,10,1,0,0
1096.0,9.0,270100.0,7,12,1,0,0
1096.0,9.0,270100.0,8,13,1,0,0
1096.0,9.0,270100.0,9,15,0,0,0
1096.0,9.0,270100.0,10,15,1,0,0
1096.0,9.0,270100.0,11,16,1,0,0
1096.0,9.0,270100.0,12,17,0,0,0
1096.0,9.0,270100.0,13,17,1,0,0
1096.0,9.0,270100.0,14,18,1,0,0
3013.0,13.0,811102.0,0,0,1,0,0
3013.0,13.0,811102.0,1,5,0,0,0
3013.0,13.0,811102.0,2,6,0,0,0
3013.0,13.0,811102.0,3,8,0,0,0
3013.0,13.0,811102.0,4,9,1,0,0
3013.0,13.0,811102.0,5,10,1,0,0
3013.0,13.0,811102.0,6,11,1,0,1
3013.0,13.0,811102.0,7,12,1,0,0
3013.0,13.0,811102.0,8,13,0,0,0
3013.0,13.0,811102.0,9,14,0,0,0
3013.0,13.0,811102.0,10,15,1,0,0
3013.0,13.0,811102.0,11,16,0,0,0
3013.0,13.0,811102.0,12,18,0,0,0
3013.0,13.0,811102.0,13,18,0,7,0
3013.0,13.0,811102.0,14,18,1,0,1
3013.0,13.0,811102.0,15,18,1,6,0
3013.0,13.0,811102.0,16,18,1,10,0
2010.0,23.0,542200.0,0,18,0,0,0
2010.0,23.0,542200.0,1,18,0,0,1
2010.0,23.0,542200.0,2,18,0,9,0
3034.0,21.0,408101.0,0,0,1,6,0
3034.0,21.0,408101.0,1,1,0,0,0
3034.0,21.0,408101.0,2,1,1,0,0
3034.0,21.0,408101.0,3,2,0,0,0
3034.0,21.0,408101.0,4,2,1,0,0
3034.0,21.0,408101.0,5,3,0,0,0
3034.0,21.0,408101.0,6,3,1,0,0
3034.0,21.0,408101.0,7,4,1,0,0
3034.0,21.0,408101.0,8,5,0,0,0
3034.0,21.0,408101.0,9,7,0,0,0
3034.0,21.0,408101.0,10,7,1,0,0
3034.0,21.0,408101.0,11,8,1,0,0
3034.0,21.0,408101.0,12,9,1,0,0
3034.0,21.0,408101.0,13,10,1,0,0
3034.0,21.0,408101.0,14,11,0,0,0
3034.0,21.0,408101.0,15,11,1,0,0
3034.0,21.0,408101.0,16,13,0,6,0
3034.0,21.0,408101.0,17,13,1,0,0
3034.0,21.0,408101.0,18,15,0,0,0
3034.0,21.0,408101.0,19,16,0,0,0
3034.0,21.0,408101.0,20,18,0,0,0
3034.0,21.0,408101.0,21,18,0,1,0
2013.0,25.0,170701.0,0,0,0,1,0
2013.0,25.0,170701.0,1,2,1,1,0
2013.0,25.0,170701.0,2,3,1,1,0
2013.0,25.0,170701.0,3,5,1,0,1
2013.0,25.0,170701.0,4,9,1,1,0
2013.0,25.0,170701.0,5,10,0,5,1
2013.0,25.0,170701.0,6,10,1,15,0
2013.0,25.0,170701.0,7,11,0,5,1
2013.0,25.0,170701.0,8,11,1,5,1
2013.0,25.0,170701.0,9,12,1,1,0
2013.0,25.0,170701.0,10,14,0,0,0
2013.0,25.0,170701.0,11,15,0,5,1
2013.0,25.0,170701.0,12,15,1,0,0
2013.0,25.0,170701.0,13,16,0,5,1
2013.0,25.0,170701.0,14,16,1,5,1
2013.0,25.0,170701.0,15,17,0,1,0
2013.0,25.0,170701.0,16,17,1,0,0
2013.0,25.0,170701.0,17,17,1,1,0
2013.0,25.0,170701.0,18,18,0,0,0
2013.0,25.0,170701.0,19,18,0,3,0
2013.0,25.0,170701.0,20,18,0,10,1
2013.0,25.0,170701.0,21,18,0,19,0
2013.0,25.0,170701.0,22,18,1,0,1
2013.0,25.0,170701.0,23,18,1,1,0
2013.0,25.0,170701.0,24,18,1,2,1
1004.0,17.0,383400.0,0,1,0,0,0
1004.0,17.0,383400.0,1,3,1,0,1
1004.0,17.0,383400.0,2,4,1,0,1
1004.0,17.0,383400.0,3,7,0,0,0
1004.0,17.0,383400.0,4,7,1,0,0
1004.0,17.0,383400.0,5,8,1,0,0
1004.0,17.0,383400.0,6,10,0,0,0
1004.0,17.0,383400.0,7,11,1,0,0
1004.0,17.0,383400.0,8,12,1,10,0
1004.0,17.0,383400.0,9,13,1,0,0
1004.0,17.0,383400.0,10,14,0,0,1
1004.0,17.0,383400.0,11,14,0,10,1
1004.0,17.0,383400.0,12,15,0,0,1
1004.0,17.0,383400.0,13,15,1,10,0
1004.0,17.0,383400.0,14,16,0,0,0
1004.0,17.0,383400.0,15,18,0,0,1
1004.0,17.0,383400.0,16,18,0,5,0
1004.0,17.0,383400.0,17,18,1,0,0
1004.0,17.0,383400.0,18,18,1,1,0
1004.0,17.0,383400.0,19,18,1,5,1
1004.0,17.0,383400.0,20,18,1,10,0
1004.0,27.0,730902.0,0,3,0,0,0
1004.0,27.0,730902.0,1,3,1,0,0
1004.0,27.0,730902.0,2,6,1,0,0
1004.0,27.0,730902.0,3,12,1,5,1
1004.0,27.0,730902.0,4,14,1,0,0
1004.0,27.0,730902.0,5,15,0,0,0
1004.0,27.0,730902.0,6,15,0,0,1
1004.0,27.0,730902.0,7,15,1,0,0
1004.0,27.0,730902.0,8,17,0,0,0
1004.0,27.0,730902.0,9,17,1,0,0
1004.0,27.0,730902.0,10,18,1,0,0
1004.0,27.0,730902.0,11,18,1,5,1
1035.0,27.0,712102.0,0,0,1,0,0
1035.0,27.0,712102.0,1,6,0,0,0
1035.0,27.0,712102.0,2,8,1,0,0
1035.0,27.0,712102.0,3,9,1,0,0
1035.0,27.0,712102.0,4,11,1,0,0
1035.0,27.0,712102.0,5,12,0,0,0
1035.0,27.0,712102.0,6,12,1,0,0
1035.0,27.0,712102.0,7,13,1,0,0
1035.0,27.0,712102.0,8,14,0,0,0
1035.0,27.0,712102.0,9,15,0,0,0
1035.0,27.0,712102.0,10,15,1,0,0
1035.0,27.0,712102.0,11,16,0,0,0
1035.0,27.0,712102.0,12,16,1,0,0
1035.0,27.0,712102.0,13,18,1,0,0
2004.0,9.0,266300.0,0,0,0,0,0
2004.0,9.0,266300.0,1,0,1,0,0
2004.0,9.0,266300.0,2,1,0,0,1
2004.0,9.0,266300.0,3,2,0,0,0
2004.0,9.0,266300.0,4,2,1,0,0
2004.0,9.0,266300.0,5,3,0,0,0
2004.0,9.0,266300.0,6,3,1,0,0
2004.0,9.0,266300.0,7,4,0,6,0
2004.0,9.0,266300.0,8,4,1,0,0
2004.0,9.0,266300.0,9,5,0,0,0
2004.0,9.0,266300.0,10,5,1,0,0
2004.0,9.0,266300.0,11,6,0,0,0
2004.0,9.0,266300.0,12,6,1,0,0
2004.0,9.0,266300.0,13,7,0,0,0
2004.0,9.0,266300.0,14,7,1,0,0
2004.0,9.0,266300.0,15,8,0,6,0
2004.0,9.0,266300.0,16,9,1,0,0
2004.0,9.0,266300.0,17,11,1,0,0
2004.0,9.0,266300.0,18,13,0,0,1
2004.0,9.0,266300.0,19,13,1,0,0
2004.0,9.0,266300.0,20,14,0,0,0
2004.0,9.0,266300.0,21,15,1,0,0
2004.0,9.0,266300.0,22,16,1,0,0
2004.0,9.0,266300.0,23,17,0,0,0
2004.0,9.0,266300.0,24,18,0,0,0
2004.0,9.0,266300.0,25,18,0,0,1
2004.0,9.0,266300.0,26,18,0,5,1
2004.0,9.0,266300.0,27,18,0,7,0
1012.0,17.0,356702.0,0,0,0,0,0
1012.0,17.0,356702.0,1,1,0,0,0
1012.0,17.0,356702.0,2,2,0,0,0
1012.0,17.0,356702.0,3,2,1,0,0
1012.0,17.0,356702.0,4,3,0,0,0
1012.0,17.0,356702.0,5,5,0,0,0
1012.0,17.0,356702.0,6,6,0,0,0
1012.0,17.0,356702.0,7,7,0,0,0
1012.0,17.0,356702.0,8,8,0,0,0
1012.0,17.0,356702.0,9,8,1,0,0
1012.0,17.0,356702.0,10,9,0,0,0
1012.0,17.0,356702.0,11,10,1,0,0
1012.0,17.0,356702.0,12,11,0,0,0
1012.0,17.0,356702.0,13,12,0,0,0
1012.0,17.0,356702.0,14,12,1,0,0
1012.0,17.0,356702.0,15,13,1,0,0
1012.0,17.0,356702.0,16,14,0,0,0
1012.0,17.0,356702.0,17,15,1,0,0
1012.0,17.0,356702.0,18,17,0,0,0
1012.0,17.0,356702.0,19,17,1,0,0
1012.0,17.0,356702.0,20,18,0,1,0
1012.0,17.0,356702.0,21,18,1,0,0
1012.0,17.0,356702.0,22,18,1,0,1
1012.0,17.0,356702.0,23,18,1,3,0
3006.0,17.0,369100.0,0,0,0,0,0
3006.0,17.0,369100.0,1,1,0,0,0
3006.0,17.0,369100.0,2,2,0,3,0
3006.0,17.0,369100.0,3,3,0,0,0
3006.0,17.0,369100.0,4,4,1,0,0
3006.0,17.0,369100.0,5,5,0,0,0
3006.0,17.0,369100.0,6,5,1,0,0
3006.0,17.0,369100.0,7,6,0,0,0
3006.0,17.0,369100.0,8,6,1,0,0
3006.0,17.0,369100.0,9,8,0,0,0
3006.0,17.0,369100.0,10,8,1,0,0
3006.0,17.0,369100.0,11,9,1,0,0
3006.0,17.0,369100.0,12,10,1,0,0
3006.0,17.0,369100.0,13,12,0,0,0
3006.0,17.0,369100.0,14,12,1,0,0
3006.0,17.0,369100.0,15,13,0,0,0
3006.0,17.0,369100.0,16,14,0,0,0
3006.0,17.0,369100.0,17,18,0,0,0
3006.0,17.0,369100.0,18,18,1,0,1
3006.0,17.0,369100.0,19,18,1,3,0
3003.0,21.0,417902.0,0,0,0,3,0
3003.0,21.0,417902.0,1,1,0,0,0
3003.0,21.0,417902.0,2,1,1,0,0
3003.0,21.0,417902.0,3,3,1,5,1
3003.0,21.0,417902.0,4,6,1,0,0
3003.0,21.0,417902.0,5,7,0,3,0
3003.0,21.0,417902.0,6,9,1,5,1
3003.0,21.0,417902.0,7,10,1,1,0
3003.0,21.0,417902.0,8,12,1,3,0
3003.0,21.0,417902.0,9,14,1,0,0
3003.0,21.0,417902.0,10,15,0,3,0
3003.0,21.0,417902.0,11,17,0,0,1
3003.0,21.0,417902.0,12,18,0,0,0
3003.0,21.0,417902.0,13,18,0,0,1
3003.0,21.0,417902.0,14,18,0,1,0
3003.0,21.0,417902.0,15,18,0,5,0
3003.0,21.0,417902.0,16,18,0,5,1
3003.0,21.0,417902.0,17,18,1,3,0
2015.0,5.0,610100.0,0,0,0,0,0
2015.0,5.0,610100.0,1,0,1,0,0
2015.0,5.0,610100.0,2,1,1,0,0
2015.0,5.0,610100.0,3,3,1,0,0
2015.0,5.0,610100.0,4,4,0,21,1
2015.0,5.0,610100.0,5,6,0,3,0
2015.0,5.0,610100.0,6,6,1,0,0
2015.0,5.0,610100.0,7,7,1,0,0
2015.0,5.0,610100.0,8,10,0,0,0
2015.0,5.0,610100.0,9,10,1,0,0
2015.0,5.0,610100.0,10,12,1,0,0
2015.0,5.0,610100.0,11,13,0,7,1
2015.0,5.0,610100.0,12,13,1,3,0
2015.0,5.0,610100.0,13,14,0,0,0
2015.0,5.0,610100.0,14,14,1,0,0
2015.0,5.0,610100.0,15,15,0,0,0
2015.0,5.0,610100.0,16,16,0,0,0
2015.0,5.0,610100.0,17,16,0,0,1
2015.0,5.0,610100.0,18,18,0,3,0
2015.0,5.0,610100.0,19,18,0,5,0
2015.0,5.0,610100.0,20,18,0,21,0
2015.0,5.0,610100.0,21,18,1,0,0
2015.0,5.0,610100.0,22,18,1,21,1
2031.0,21.0,405100.0,0,0,0,0,0
2031.0,21.0,405100.0,1,3,0,0,0
2031.0,21.0,405100.0,2,5,0,0,0
2031.0,21.0,405100.0,3,6,0,0,0
2031.0,21.0,405100.0,4,6,1,0,0
2031.0,21.0,405100.0,5,8,1,0,0
2031.0,21.0,405100.0,6,9,1,0,0
2031.0,21.0,405100.0,7,10,1,0,0
2031.0,21.0,405100.0,8,11,0,0,0
2031.0,21.0,405100.0,9,11,1,0,0
2031.0,21.0,405100.0,10,13,0,0,0
2031.0,21.0,405100.0,11,13,1,3,0
2031.0,21.0,405100.0,12,15,1,0,0
2031.0,21.0,405100.0,13,16,0,0,0
2031.0,21.0,405100.0,14,16,1,0,0
2031.0,21.0,405100.0,15,17,0,0,0
2031.0,21.0,405100.0,16,18,1,0,0
2031.0,21.0,405100.0,17,18,1,3,0
3020.0,25.0,81400.0,0,1,0,1,0
3020.0,25.0,81400.0,1,2,0,2,0
3020.0,25.0,81400.0,2,5,0,2,0
3020.0,25.0,81400.0,3,6,0,2,0
3020.0,25.0,81400.0,4,10,0,2,0
3020.0,25.0,81400.0,5,13,1,1,1
3020.0,25.0,81400.0,6,14,0,1,0
3020.0,25.0,81400.0,7,14,1,5,1
3020.0,25.0,81400.0,8,15,0,5,0
3020.0,25.0,81400.0,9,15,1,1,0
3020.0,25.0,81400.0,10,17,0,2,0
3020.0,25.0,81400.0,11,18,0,2,0
3020.0,25.0,81400.0,12,18,1,0,0
3020.0,25.0,81400.0,13,18,1,0,1
3020.0,25.0,81400.0,14,18,1,1,0
